rainfall_mm,temperature_celsius,soil_fertility_index,fertilizer_kg_per_acre,pesticide_ml_per_acre,yield_kg_per_acre
735.9815962401381,22.6318047681419,0.9681728034851271,155.55072962097844,84.44224576213864,70.2696553495272
870.0558623929702,21.882425657747444,0.3042236805671322,155.77549859227227,109.93309417250164,59.452052367443116
1263.882988209826,22.511935343979616,0.27643031012736474,157.8005040419894,109.83313338893022,78.96607307951656
859.8255517208518,20.352982597303047,0.3538662172613636,127.29450822307471,113.91191309954127,65.40327193107619
1035.6134687370593,35.14309085118313,0.480282230578971,152.81185187483322,78.05405426874216,55.17913772179066
1026.4420041391977,24.46064961868813,0.6125887066728691,187.55019067402856,101.2973018644119,61.431019300877736
537.6508125351229,27.02705772445731,0.35832129224458065,122.18158968638191,90.32426750934597,35.823561692628296
868.0036163725172,28.310436515533414,0.6697515355509017,171.26622148425494,121.14199559800875,61.74059539858516
729.6281042639102,30.797137721804816,0.7197872677423338,190.5743313318248,125.62104850325115,65.10146213835178
572.0428959972478,28.067505415798294,0.7417369023735031,198.8136241272482,109.66554015617488,68.13710396664628
402.0614823186332,24.0698918634951,0.8453584290261771,160.27524283690457,106.42245923595016,48.74782637409551
1105.3328300972,26.391806189813234,0.15318937871538485,144.4528713762735,80.2889815076407,81.81945139971955
1014.6001338531294,22.960964942734993,0.7465998386908542,201.57859766384516,81.78200299869334,102.34058819554102
622.2083069595234,25.5403014802884,0.29566837399321166,131.79808425221626,119.03586130419693,38.14726037138405
739.9115501285154,31.780927690624715,0.7264821775929728,152.3705563351932,108.85756047548881,44.24849058577087
867.9271069876743,17.29858888884649,0.02971087262068428,154.88792716743845,87.94427446788113,69.95979882201402
876.425653346475,30.989175553389806,0.21353819844448074,155.10891460755298,112.25964756008761,57.78950248672066
787.2667470092067,25.788004067993043,0.4814844452506124,114.76808862498476,68.56791752963842,46.52858945204784
682.0790422163128,19.501641710196424,0.5925274156079224,155.82188398198545,92.1232709969526,87.97826291489534
1040.477645037594,24.677792959979936,0.9468342763233586,141.66212751699905,105.79484380085653,72.77335185190366
533.4498980019432,19.822561576104707,0.24658162868970257,137.06799603028568,131.54802654797672,30.52344875438002
574.2188790285907,24.732021632443605,0.5259587511800355,146.405417203764,103.57268171281139,55.753091303736056
837.1752419560313,22.71187883686501,0.49255630273692474,145.37130069486994,119.62181504902401,48.98578817395834
789.259288022994,27.10926107481434,0.6926509554595958,148.8861848079318,90.28671636041551,67.29045558818143
664.0045053130423,20.90758201416328,0.24346900904242397,190.92220593621042,85.3786097547841,68.53713399903795
405.5274894579223,23.641332556519647,0.9283273170248204,132.62845165063902,83.1236058068104,28.74607909320794
916.203504804773,27.004707029521732,0.9947512190289415,142.9948450646744,126.95531889523895,27.873345263023477
558.9021371158899,24.474666755587055,0.8845803546660114,146.1975074797375,103.45840086112409,56.28873499965949
695.2747659888327,25.546705313906465,0.7046980396856841,109.12508841533301,88.65558487587715,47.918479973923745
962.8018220716785,28.714762388607355,0.6732606670657579,111.81908538927983,82.89749493040304,42.50069786380473
750.9393952031193,18.05646174505527,0.7500874790728885,130.56344972069223,110.61207865802982,53.87192850942288
510.1448733917781,31.49419157861825,0.5592383961761983,148.49682938737794,66.88246911206596,44.03534573904378
630.5940656315258,21.584362879794497,0.2359749052349176,150.7454905778093,56.674297837234946,50.556648033088024
1135.1841895705625,20.543687869030784,0.8896670997097686,104.33804774366908,114.19355750561012,62.19387764915407
739.9951589280336,24.476922302725942,0.6567493825726233,109.75339649221756,105.57740177085253,62.050688386752654
733.866723482117,20.982049837290525,0.0789394730979397,149.14963503909266,108.36071701593124,76.08961307326734
962.7640257862564,23.892207716100206,0.49710518135583515,109.69148653634764,149.20534218671776,48.78118373411338
696.6190995707149,21.399761288582532,0.4478500729307153,102.40065089445211,110.7650738369,34.05040320901601
1323.8260171818042,23.353851815974416,0.0949102915472666,192.04405560252502,118.4126663547824,78.36519594481085
854.6152371382162,30.295676742004083,0.36565560747330594,169.8703832531802,71.33292099893741,59.53733743859996
915.6853957198467,30.410218240206035,0.20782919930600485,131.0454445354591,110.13868619291986,46.496744604630344
576.278118113059,12.058076367799835,0.044272967110300265,208.75742836984833,76.49844205944596,72.5714736613857
716.2014163532374,22.266286108130295,0.022076592234612558,145.57230794493051,104.02183832506715,54.9993239240938
894.6666866726246,23.785423561065883,0.2787526222802834,162.1148973819096,75.44999887630152,65.77983238899455
834.0218810935488,21.105648577310912,0.09166829784042019,154.5898858318511,119.09341658693567,55.203114805286035
708.4234466586909,28.934725385058155,0.8421835112873437,166.1335075557031,117.240076763597,45.98389269604942
912.7327026002806,16.349658749440295,0.9757522936856587,206.63188037092507,82.85560015038557,73.12683102885951
993.2307365659118,30.3308615613387,0.463836378502659,131.32356809180052,98.54973090941614,51.893767877643974
1177.1969215852755,29.52394068648729,0.5898856104440998,196.65681153413942,71.23850092355227,76.0032258443238
624.1607950731153,25.075958116294156,0.9495443072760837,180.12854081950786,88.20277550921624,57.78975253401821
1298.2742169002759,23.631946609249148,0.7504036189612676,150.59066425104908,98.4282573898871,81.44805132895901
1152.595827420061,27.107329841495556,0.5092464358028466,168.7633345986036,118.96216793709154,74.34848547605439
1187.8317316129628,23.686836295460022,0.4259332656532969,153.23371811082683,119.4434381030184,74.20665211569616
736.0599006870848,20.440496391842622,0.7466421297560412,181.43551672393934,88.89783627882802,65.58877597232129
896.4442077721957,25.533910467846425,0.322101311778464,159.12163812969598,133.24323330493326,53.13436625803229
950.5905851335267,27.881419939764776,0.7499200808786327,185.17257726954105,95.64252509364732,72.17751926404043
677.2695740590636,20.16327427028504,0.07206166322267715,129.05407998142704,112.77705497328378,54.957214401075134
547.2477647842663,29.76146665918436,0.5146685873710212,132.01438282396919,94.43284941257053,47.402383001002065
669.1207025216994,29.595031025695643,0.18109521232382841,115.71842913746634,138.47079162188825,44.818132474137805
916.850000037869,25.181539566049217,0.7345667250268313,122.91707881161632,107.47535402457282,48.10962979680936
734.1310200730265,23.710819502074898,0.9697401499574314,198.831911732451,84.9147921420305,67.00986437628227
1243.4771798072948,22.397356972547882,0.6551311839018296,125.8589425639706,89.14121027141357,74.39479585903507
898.6257900792058,22.435897013724478,0.7248159446811799,146.47014205881504,111.12566096983029,62.496479402122205
920.7127166589412,24.155735348482246,0.16345078366641907,153.76971137720517,90.77370978856823,66.15833918451263
671.4656764191451,18.10602723207215,0.5498966512836998,206.70063874391167,100.02040048241079,53.34445034249608
870.8003268299956,16.781884478068193,0.7788367188781996,173.66280805166585,59.94722618710754,61.683022364368895
767.2991927540639,25.997921054666595,0.8576259065935443,127.79358097104402,57.21739248658003,51.39799587086741
610.5474378580063,14.065154525558395,0.9755954643691402,152.06030297408773,106.69163236650297,57.70454797578914
811.956897550124,24.56407231081115,0.7466389026174235,107.99452427818642,102.11402441026073,52.15409254742329
1160.7925758238794,29.28302391370854,0.573559475110006,183.77655634894387,120.68324755986343,60.33689563688428
612.9061401351214,26.48665672848786,0.8145196426807316,140.22843038920675,113.80149972205868,46.6264502092715
570.9322847232905,21.727196035692405,0.2579376134491461,103.72612906642308,128.53330545413428,40.01435216837923
428.3082751772395,21.933628733395594,0.8727481144488702,161.97637558751623,99.44668380564087,48.157938913796215
280.1921606449872,21.221797033208187,0.781489770966938,203.15307725458882,109.25720320270315,54.238596843387
1060.3633538261354,31.573691298701494,0.16689447126907353,129.3591068199397,90.06910210768245,59.15908919502337
995.1471669378031,22.151563478756536,0.8513087589517248,134.79272810504276,93.76201865684621,64.8532777904046
1174.047972278107,20.706635216322375,0.8308883633986572,141.93152866398796,89.05940925470088,65.92579498890136
815.8017183644987,26.396632668347493,0.9249299303732664,147.37442199684043,96.74751433167128,57.20154918007385
677.8920006999341,33.83933146321134,0.9009668099321891,139.22462744874258,81.01396271256593,41.01118521487357
714.4025266545598,26.871399087145402,0.328463323830389,169.7195866108597,99.78858957029978,55.28793173674161
763.2921314412049,24.49131229654565,0.5114329899598875,160.1524866147687,111.05924832328868,59.96957829624771
924.9693133466467,22.092430047132723,0.8057082408128265,167.875320203132,84.86873151627009,59.01781754884454
1080.1522306879417,19.63985659554649,0.7695771918594629,153.38158161270104,103.85495857143404,71.45471919844492
1144.5856653616443,30.58290124034575,0.8071791899390898,169.18072412795382,88.34654632723964,77.84327559584979
875.612288018467,28.18535804548124,0.2328429293354214,130.58900740723223,92.20908113213308,60.61515290915389
692.0692472135472,16.934046023662674,0.7936327369724833,165.68433508728722,100.78644185925516,40.43374251989955
899.517845639542,25.36623550583621,0.10160771485587616,164.45491127116279,86.53448123231853,54.26729535184621
631.8270352842242,17.14958986767714,0.4837309321266081,209.92541048494678,119.99627599536394,70.33823944835456
666.4159962361731,28.41632502362202,0.056001490103010254,103.50230600489941,52.458889788078636,56.83959294790638
953.4918322820031,25.59201988484299,0.4531386048571836,145.6140864130364,79.36931758201612,69.57090824926745
620.388500716503,21.289488755502404,0.24529657830326257,155.5310981437926,88.17952974497055,43.932728024400795
701.4983109962204,15.92263603883125,0.5190860362101295,208.9153435191233,118.74776023296043,72.10283319649345
503.2695839138878,31.613553505376167,0.7130073348237699,179.7826569238367,102.71206622730004,48.50514477167438
749.921071375947,20.949521323453467,0.030980291213487554,132.36616873999697,87.43254737483107,33.345257651466085
1112.299651396013,20.608154875102635,0.2633627668046682,211.54020790505515,96.11206885065494,81.87865803780858
937.0310783455391,15.20767872059958,0.14971334547113446,185.13627843425252,112.06782637038508,53.21363438650599
903.4588007217795,23.711793350422443,0.1836123033983854,215.04346920894278,71.13196178071576,87.99271882300003
658.5352903155028,24.630691635906846,0.5819620466889277,187.44010288451852,72.137875507569,92.6974677541003
716.2378697007293,13.692517210580917,0.0639892480779507,159.61012443318742,113.28446406002834,53.6924875282375
377.29951658080915,29.488676731959206,0.7059968481233871,210.26080838477523,108.60883827372832,50.09166369744451
948.5283141890814,26.346907070106806,0.23302094792995953,89.38662490982219,86.27497449706684,38.908887061614536
949.0695908112764,20.041423453895366,0.9599837020863847,159.6403348242925,76.16806374848984,58.9213066113759
941.8952653438513,25.612258489216966,0.9345700016135697,132.62203171312558,116.1745492650939,64.57371491435546
1074.5263064499004,34.825130551911855,0.731874906282422,148.9753144176969,81.97509872708504,75.96217145349183
875.305715140359,26.098518334540692,0.7874412019647927,151.25653135031294,79.66794289903538,49.610700418269474
540.7215393581528,16.837678329436827,0.7191432322319504,112.3322834596664,73.03744045661351,44.68105297373386
829.5307113728072,21.345111284816994,0.726443119228625,180.9637597901955,101.31156533721081,74.2025835321904
1046.2470804599755,22.677712321879056,0.18015475936506742,144.18846468296772,107.23581188949858,69.60727833758622
882.0380102702527,24.334378125709744,0.9263352976217676,182.80000338380827,66.44203835647171,79.7356295507782
834.1585486372096,26.39552112141876,0.8015689095829275,120.90279878012124,96.14203933412246,51.40192819036396
762.1456055869628,31.31890250434465,0.5728446552723355,93.37163683357986,77.17580348389887,37.64678476359379
1037.3697247123973,28.381904723316737,0.166172617172063,113.16879493438131,90.10059061337678,48.398906157138335
602.0612736118885,26.49809337996416,0.7760092994276683,167.518157131298,102.5674784389103,53.210598551621175
576.4698060913181,39.160097792542956,0.9084919174679256,133.81735577376568,98.07644719717291,48.65060317567552
963.2420794058246,19.29395683451103,0.4719370061164866,135.7091188304705,130.93320667323533,74.60815505719566
925.2747883624869,22.075317671836693,0.08594565262321485,166.36603789211534,64.77825637139205,61.28827330365158
1071.0276353954855,26.069137384097928,0.9675666860512528,138.88714144831587,102.59458461670924,73.12276015727349
503.2270580389146,29.2994372534138,0.17082453846672618,137.10872446026792,150.64674458869385,43.644558582113476
932.333752033406,27.15226025556797,0.7942201665431978,155.3904855777499,76.85627617448024,67.8562959782985
894.0198508094055,21.86513802910015,0.9841750060377672,163.75351522864247,74.29440126412969,69.49938711273639
985.376964314533,25.222398202761205,0.291863361419177,124.63313560828415,83.27960684724005,47.44814617603608
871.7091141556966,20.418487724537137,0.09938068353815577,163.90533612323446,103.33054070505362,75.35889349886804
995.3263375180265,24.8045562452586,0.8108228470675535,180.073500742325,59.07346660289473,70.75494968704737
585.343749979727,21.4049903564633,0.06948865732337628,159.50084102525477,68.16838636617311,63.43637146539038
939.8118393446084,26.067491892650395,0.5281916662261469,134.03133468622755,55.75946876135418,69.56461852450988
768.0530113672821,40.77735164859714,0.7305993465925963,156.79725307306902,100.32817484003508,38.311699839267725
933.4703801523241,17.206821483409662,0.6409242144450404,201.57942544388249,100.85034481631737,80.40283939485823
669.3801868737014,23.147732689816127,0.5657849187493595,133.6891417783887,126.46507798959198,36.955791646938685
839.6398914724012,26.16973200142009,0.25032213217111166,142.44615847046012,68.6358742856102,73.32042163941809
893.7877447687662,21.22062621595319,0.31611600366563875,128.07253829969278,91.54112575479847,56.08563613899213
860.7392622036596,23.173506087020673,0.358587054252532,174.08902675919157,106.5447503989256,75.6097156382653
845.4590840856092,19.709667590286788,0.6555644147688213,165.2239866616609,105.04073912542106,78.57037876790737
652.0951292965336,28.339499292934523,0.6798166299262677,181.16385835727732,102.55838652718731,52.07347633096885
724.9721280396774,32.39480461912009,0.17511479594851453,162.70686399684945,75.92975759486276,37.318563967708634
395.22885737805353,26.890535482885113,0.022755272965413575,166.55561781261397,106.08121937358428,25.264608542103403
764.9104732894492,28.89729070395466,0.07379881405321875,155.91200708402582,121.36182414604313,66.06842535235397
849.3474341829418,28.37692567731342,0.6832779235180818,144.9076780663988,53.59186484232643,48.9162297576018
805.5057281243569,22.750514867321893,0.09488024432594688,131.59228816360343,84.67028221466835,52.29136388836249
592.2209587620993,28.87337560753063,0.3124589371749217,125.45019253575832,100.6189866631893,43.93419402797326
989.6743551031625,22.08896109199134,0.5506276967216167,125.58772436939124,85.15889438950266,67.48230468189894
879.1128372583471,21.793036825192388,0.55154525078984,119.60903943698275,104.44940936989444,35.88521838262734
818.7679399845954,15.722837775205242,0.5376295670206481,119.48616305721988,112.91362580562443,37.911465894258114
676.1061026521222,24.876433089270602,0.9197059824182287,204.75496515372436,127.86117753823297,84.8094884972906
633.6309766482673,30.906759220930816,0.4436477223167685,179.77928419261926,82.68466180053001,74.13876482326825
938.1611871464422,23.375307721125573,0.16599013949292896,130.90456416751576,67.49480482687065,72.28673775383147
972.3802175831908,20.629065186241615,0.054515301790039494,137.1480855278704,129.4265655207789,75.93468681466454
683.2739583214857,29.438652028820123,0.513796024505626,99.59418714458293,87.66184832751391,25.09746872189313
457.35084419699376,29.46179267242068,0.6056302087872113,129.3126214716975,74.7353346172736,30.607626604670514
874.1987938306668,23.14901787721509,0.5775142675259137,181.51291534897302,134.4762812714201,60.58132745741552
1231.7069894854653,24.785550006142937,0.19193789750489143,139.42071614018062,125.73331976814924,71.72667864206835
614.593160187482,20.906281187266092,0.04269545052495172,165.3362683191207,88.48671800588684,54.95928985578916
779.6497091646496,20.36321769835549,0.8767426188961535,132.23335879110448,43.24482091555154,64.34377900616644
833.5093133298253,26.131015748574406,0.44497180034617767,138.55951978994165,117.84240914800688,57.05844539170313
795.571706389843,32.88056853457685,0.10606072497580432,168.90091817345936,60.0277926429892,57.90030212315361
1057.9989570209414,30.498255935148315,0.6602881760943666,158.11624573732354,95.96361612404361,69.91697159957725
589.7898255548627,17.204076969102758,0.6527371760607328,113.6131766303329,115.4309124899003,17.92241689794119
1090.7024534816553,29.878099267137998,0.6129016902625027,143.50110479727144,82.91533211019973,71.06083181580009
805.7253247846758,24.265483678850227,0.23225531639183972,103.74713836751255,105.08876864705216,48.91921556596297
890.2360897947026,26.167772435784368,0.8500791426695126,211.98622989367863,102.39956242038687,74.8704571464436
830.3774864868044,18.076829459728067,0.08789793278660563,153.60195025565474,140.62134809429836,64.4552756796413
779.4507534510717,20.585409863773688,0.1169395213688954,103.11290014179889,89.6081062167541,40.03906558546782
698.9062279836878,36.872160714961524,0.38490265456152417,187.08293333735645,103.01126512600229,42.301664472669984
754.3782913800775,29.275244245042607,0.8995981882926307,125.55203802383062,97.79909503625788,33.89167645338238
1205.7820840656586,21.97506343089588,0.8224911684944021,151.85379426711128,81.8822176049236,84.9676437645016
1032.0696078660153,21.663079800805882,0.9089203627232093,161.7605808894167,114.5304705521136,59.89838746490011
787.1072122790257,20.898347421084626,0.7007054203259915,151.47216018215352,76.75032226551838,65.28403750053842
950.3829217542922,30.96154950685756,0.6216087947959806,181.61113592386715,88.75846608412022,69.5436978655175
932.9485744233034,23.422613010481758,0.7837057481436681,155.54586126280878,89.59531287745773,66.50071817069444
390.7668079477459,20.510883610531483,0.19981303440556197,155.81266388800296,90.59406039382745,56.43675706811874
704.8203685986058,25.491823274924194,0.11137558887321342,132.2811303161768,104.83129771987964,66.15184232062897
513.2315998255624,23.198740593321833,0.9304152998121171,99.3457939148361,84.57773975188181,49.79134658237544
806.0832471860841,24.809601851358,0.8375526902895222,138.52436603664535,95.26206684912916,39.13213969069845
1040.111945302511,21.21070535923804,0.42147280729697745,124.90211541178786,112.08358561785897,66.67425970127694
918.4850960096935,26.747534296407014,0.7781050381918633,139.75859962495457,103.41613490996147,50.992315783791064
832.381439255189,25.07616211978364,0.5099952782822658,170.38332815982454,72.07761155136144,73.65119013439599
660.0594019464274,24.890817288798882,0.01632004910935414,122.28335011715473,123.51271146897034,29.586589382868173
480.6946148312904,18.227366792534678,0.015107743322679612,161.36890862757613,83.04403968763995,31.97139197071234
902.0972105373735,29.725118547415526,0.47288181734003987,138.83934762146748,101.18638641744721,62.792096890557154
799.9835165212008,24.60377539264405,0.5862681599417066,133.0417510002169,119.77760210937714,52.59082784346356
838.6183467713071,30.68359268819455,0.8227668568385815,104.92553249604416,93.12566872084163,35.808561012702874
778.8071366672771,29.69229417199456,0.5897186529631278,118.73193461193637,120.1834155433417,61.196307022761346
826.5565920554081,21.76911479837584,0.5931400297248317,113.76759703434982,74.14242354766667,37.957749061512885
748.1678356796127,22.50217543761565,0.996732505489116,168.0313010159416,82.29602540346636,81.35995875675836
830.6586584245582,26.164710093399002,0.0016146124248569427,175.30022873901555,119.90488612178008,55.46107223452262
737.0972045083188,31.005492192075003,0.34854582211072027,102.82976156626893,103.24411172860906,43.31815540386004
1059.7466175630452,18.79303571742502,0.9295297224161155,111.96525713088732,132.07400470257616,48.82883362710364
722.6817028806317,28.34944379239898,0.38297753079063335,186.52273927730977,77.30273424560926,67.44741002636829
1237.2491489969043,17.89472557447693,0.24041233561345043,182.76766888532933,86.2675623801175,86.6545206087155
927.8217316993529,20.112365045774716,0.4383398779527343,202.30642748187762,82.22654784226273,85.6647176892375
521.3658739797338,21.69841763504577,0.7677679345093704,198.88889449824143,80.70830777302928,76.31895445909127
1281.8837075030235,18.408504962575048,0.7628153891098697,139.4713870195077,122.68609227490973,64.4608447219524
1177.807578706179,18.105702300472895,0.3333606293404602,176.08080383714932,90.24466364953153,73.57227854683005
350.31896837492667,30.080446068232742,0.11771558927268888,160.82857671188054,111.59602686627055,45.71312074633694
799.027901225338,33.71979955116596,0.9644349171317537,180.41948473489487,106.95134510044328,56.1336865064841
419.83703441113073,32.90633044827331,0.23044510273152397,143.86067059830265,107.0763459689238,39.730942188086416
540.6999795412191,22.8848498694834,0.9273122535731331,196.28617983676324,78.97765107097409,71.25834826960993
628.9263142874682,31.92039635196845,0.40318603159153144,99.11821989650964,115.16973938058266,5.602859091906822
912.521843763736,29.48322451427369,0.987809065573954,178.0271613027848,93.17182926834762,72.18037986081552
790.7180286994055,21.700592613942973,0.24815983974502165,110.65841160448909,120.22751994611514,33.883961441309665
938.6840343181036,24.541422057374824,0.6689538567863144,155.0094406368043,87.94543098170621,76.39336522332457
1056.6322356053088,30.221084076749953,0.8202216899530248,109.1934858119261,104.42063584895592,45.71916960561436
504.3482672352678,24.145118546129066,0.4060460743026276,120.03101956319325,112.4876339112709,37.94373673985882
930.7239315621841,22.91373484415412,0.14751977346469303,116.86449844466217,66.16540357180173,46.58355828387527
967.4933185690184,19.78736845939217,0.09734299817428393,137.44876177264527,79.08486711123797,64.80545935885037
463.35226561269104,27.81661395046808,0.2257459385177759,171.21778264534214,95.13834731969101,37.85753656231931
1185.663868292478,26.824496797820736,0.054935716142954005,175.68328355199577,94.56365067139502,78.65307765441125
911.5269151294324,25.275718517292514,0.8681218066741974,148.3965443855924,91.37489581715239,58.80183114465997
806.146091953567,25.41081434126446,0.7041213603318391,190.18563340281636,82.29404032773496,78.54865115237658
734.7611710397507,16.382259918544076,0.6521391189543038,127.87836915793952,126.64940479497238,33.8970957093556
1234.5868491575409,30.40251628118505,0.695737160073043,162.3302722734455,103.73944972625817,86.03052667745234
595.8906588824265,23.726377987475857,0.6356234494974692,170.36368971338777,82.1175215722655,73.73278072646576
1331.8002758197667,24.96721396232481,0.03571956569614376,154.22703994804343,80.8538432104859,82.52700566837666
269.4844795335746,31.529416634256364,0.5760775707965783,177.12994241665922,94.53052554965272,28.476940576717496
631.8879735986602,20.655697302920697,0.4129621826106141,103.54999171777732,99.21778853457258,30.65731639376829
778.8528164315825,23.994304444922317,0.15813252822221002,128.57285119948133,109.82724715115245,39.6081120575109
